english_name,chinese_name,address
english_name,chinese_name,address
DDBILL INTERNATIONAL CO., LIMITED|智付國際有限公司|ROOM 906-907, 9/F, MIRROR TOWER, 61 MODY ROAD, TSIM SHA TSUI, KOWLOON
DE JESUS LEONARD SABA TRADING AS H&#38;L|None|SHOP 7, G/F, LUCKIFAST BLDG, 1 STONE NULLAH LANE, WAN CHAI, HONG KONG
DELTA ASIA CAPITAL LIMITED|滙業財富有限公司|ROOM B &#38; G, 5/F, LUK KWOK CENTRE, 72 GLOUCESTER ROAD, WAN CHAI, HONG KONG
DENG BIJUN TRADING AS WING HING REMINBI EXCHANGE CO|鄧碧君 營業名稱 永興人民幣找換行|SHOP E, G/F, 50 SHAN TUNG STREET, MONG KOK, KOWLOON
DENG BIJUN TRADING AS WING HING REMINBI EXCHANGE CO|鄧碧君 營業名稱 永興人民幣找換行|SHOP C, G/F, 93 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON
DENG MEI QIONG TRADING AS GONG SING FOREIGN EXCHANGE CO.|鄧梅琼 營業名稱 港陞外幣找換行|SHOP C1, G/F, HONG LING BUILDING, 7-11 YUEN LONG HONG LOK ROAD, YUEN LONG, NEW TERRITORIES
DENG MEI QIONG TRADING AS GONG SING FOREIGN EXCHANGE CO.|鄧梅琼 營業名稱 港陞外幣找換行|SHOP 9A, G/F, PO FAT BUILDING, 22A-30 TAI TONG ROAD, YUEN LONG, NEW TERRITORIES
DESTINATION CURRENCY CONVERSION (HK) LIMITED|目的地貨幣兌換(香港)有限公司|SHOP A67(B), G/F, KWAI CHUNG PLAZA, 7-11 KWAI FOO ROAD, KWAI CHUNG, NEW TERRITORIES
DIGITAL CORP PTE LIMITED|None|FLAT 601, 6/F, WAI CHING COMMERCIAL BUILDING, 77 WAI CHING STREET, JORDAN, KOWLOON
DJAP SIU CHIN TRADING AS JKM CHRISTY SHOP|葉少菁|STALL NM118, BOWRINGTON ROAD MARKET, WAN CHAI, HONG KONG
DOLLARSMART GLOBAL PTE. LTD. TRADING AS HKDSMART|None|ROOM 3307, 33/F, TOWER 2, LIPPO CENTRE, 89 QUEENSWAY, ADMIRALTY, HONG KONG
DPK REMITTANCE LIMITED|None|SHOP 1068-1069, 1/F, CAUSEWAY SQUARE, 3 SUGAR STREET, CAUSEWAY BAY, HONG KONG
DPK REMITTANCE LIMITED|None|SHOP 5A, G/F, LIK SANG PLAZA, 269 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES
DRAGON WIN TRADING LIMITED|龍德貿易有限公司|ROOM 3, 7/F, FOOK HONG INDUSTRIAL BUILDING, 19 SHEUNG YUET ROAD, KOWLOON BAY, KOWLOON
DT CONSULTING LIMITED|龍騰顧問有限公司|UNIT 2104, 21/F, SAXON TOWER, 7 CHEUNG SHUN STREET, CHEUNG SHA WAN, KOWLOON
DWI-HASTUTI TRADING AS TOKO SUMBER REJEKI|None|MKTSTALL S134, 1/F, HUNG HOM URBAN COUNCIL COMPLEX, 11 MA TAU WAI ROAD, HUNG HOM, KOWLOON
DYNAMICS HONG KONG LIMITED|德美香港有限公司|FLAT F, 16/F, BLOCK 1, GOLDEN DRAGON IND CTR, 152-160 TAI LIN PAI ROAD, KWAI CHUNG, NEW TERRITORIES
E CASH LIMITED|現金易有限公司|ROOM 1308, 13/F, KAI TAK COMMERICAL BUILDING, 317-319 DES VEOUX ROAD CENTRAL, SHEUNG WAN, HONG KONG
E88 LIMITED|None|G/F, 201A YEE KUK STREET, SHAM SHUI PO, KOWLOON
EARTHREMIT LIMITED|環球盛匯有限公司|UNIT D, 16/F, MAI WAH INDUSTRIAL BUILDING, 1-7 WAH SING STREET, KWAI CHUNG, NEW TERRITORIES
EASECOM (HONG KONG) LIMITED|None|ROOM D, 10/F, TOWER A, BILLION CTR, 1 WANG KWONG ROAD, KOWLOON BAY, KOWLOON
EAST CHANGE|東訊找換|SHOP 49, 1/F, FORTUNE PLAZA, 4 ON CHEE ROAD, TAI PO, NEW TERRITORIES
EAST SENSE INVESTMENTS LIMITED TRADING AS CHINA BILLION RMB REMITTANCE COMPANY|英昇投資有限公司 營業名稱 中匯人民幣匯款公司|SHOP A, G/F, 104 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES
EASTERN RICH (H.K.) LIMITED TRADING AS PING ON MEDICINE SHOP|怡富(香港)有限公司 營業名稱 平安中西藥行|FLAT C1-B, G/F, WYLER GARDEN, 108 MEI KING STREET, TO KWA WAN, KOWLOON
EASTERN WIRES (HK) LIMITED|None|UNIT 5, 27/F, RICHMOND COMMERCIAL BUILDING, 109 ARGYLE STREET, MONG KOK, KOWLOON
EASY FX EXCHANGE LIMITED|None|FLAT A, 7/F, BLOCK 1, ISLAND CREST, 8 FIRST STREET, SAI YING PUN, HONG KONG
EASY PAY ELECTRONIC COMMERCE LIMITED|易通財電子商務有限公司|FLAT 1402, 14/F, HENLEY BUILDING, 5 QUEEN&#39;S ROAD, CENTRAL, HONG KONG
EASY PAY INTERNATIONAL INVESTMENT CO., LIMITED|易貝國際投資有限公司|FLAT 1501, GRAND MILLENNIUM PLAZA (LOWER BLOCK), 181 QUEEN&#39;S ROAD, CENTRAL, HONG KONG
EASYLINK PAYMENT NETWORK (HONGKONG) COMPANY, LIMITED|好易聯支付網絡(香港)有限公司|26/F, TAI YIP BUILDING, 141 THOMSON ROAD, WAN CHAI, HONG KONG
EASYPASSCORP LIMITED TRADING AS CHINA &#38; HK RENMINBI EXCHANGE|匯通企業有限公司 營業名稱 匯通中港人民幣找換行|FLAT B, G/F, CHEERFUL COMM BLDG, 116-118 MA TAU WAI ROAD, HUNG HOM, KOWLOON
EASYPASSCORP LIMITED TRADING AS CHINA &#38; HK RENMINBI EXCHANGE|匯通企業有限公司 營業名稱 匯通中港人民幣找換行|SHOP 1C2, G/F, CANNY INDUSTRIAL BUILDING, 33 TAI YAU ST, SAN PO KONG, KOWLOON
EASYPASSCORP LIMITED TRADING AS CHINA &#38; HK RENMINBI EXCHANGE|匯通企業有限公司 營業名稱 匯通中港人民幣找換行|SHOP 6, G/F, 8 COMMERCIAL TOWER, 8 SUN YIP STREET, CHAI WAN, HONG KONG
EASYPASSCORP LIMITED TRADING AS CHINA &#38; HK RENMINBI EXCHANGE|匯通企業有限公司 營業名稱 匯通中港人民幣找換行|SHOP 22, G/F, YIP FAT FACTORY BUILDING, PHASE 1, 77 HOI YUEN ROAD, KWUN TONG, KOWLOON
EC ASIA (HK) LIMITED|None|ROOM 206, 2/F, PROSPERITY MILLENNIA PLAZA, 663 KINGS ROAD, NORTH POINT, HONG KONG
EC TRADE LIMITED|None|ROOM 1005, 10/F, BLOCK A, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
ECLIPSE, EMELYN MALING TRADING AS INFINITE TRADING AND SERVICES|None|ROOM 202, 2/F, SUNNY HOUSE, 12-16 LI YUEN ST. WEST, CENTRAL, HONG KONG
ECLIPSE, EMELYN MALING TRADING AS INFINITE TRADING AND SERVICES|None|SHOP 6, G/F, GALWAY COURT, 9 CROSS STREET, WAN CHAI, HONG KONG
ECOM CENTER LIMITED|None|18/F, EAST TOWN BUILDING, 41 LOCKHART ROAD, WAN CHAI, HONG KONG
ECONOMIC EXCHANGE CENTRE LIMITED|None|ROOM 320A, 3/F, BLOCK CO, HANKOW CENTRE, 5-15 HANKOW ROAD, TSIM SHA TSUI, KOWLOON
EFT PAYMENTS (ASIA) LIMITED|易付達(亞洲)有限公司|FLAT B3, 8/F, YIP FUNG INDUSTRIAL BUILDING, 28-36 KWAI FUNG CRESCENT, KWAI CHUNG, NEW TERRITORIES
EHKONNECT LIMITED|None|ROOM 1316, 13/F, SILVER FORTUNE PLAZA, 1 WELLINGTON STREET, CENTRAL, HONG KONG
EKENECHI ROLAND KENNEDY TRADING AS K.C. &#38; JOJO GLOBAL EXPRESS|None|FLAT C, 1/F, LUNG WA BUILDING, 22 FUK WA STREET, SHAM SHUI PO, KOWLOON
EMERCHANTPAY HONG KONG LIMITED|None|SUITE 1-3, 16/F, KINWICK CENTRE, 32 HOLLYWOOD ROAD, CENTRAL, HONG KONG
EMQ LIMITED|None|2ND/F, TALON TOWER, 38 CONNAUGHT WEST, SHEUNG WAN, HONG KONG
ENETT INTERNATIONAL (SINGAPORE) PTE. LTD.|None|36/F, TOWER TWO, TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG
ENETT INTERNATIONAL (UK) LIMITED|None|36/F, TOWER TWO, TIMES SQUARE, 1 MATHESON STREET, CAUSEWAY BAY, HONG KONG
EOCEAN LINKS GROUP LIMITED|海洋鏈集團有限公司|5/F, DAWNING HOUSE, 145 CANNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG
EPAISA LIMITED|None|FLAT/RM 21, 2/F, BLOCK B, HUNG TO CENTRE, 94-96 HOW MING STREET, KWUN TONG, KOWLOON
EPAY LIMITED|易派有限公司|UNIT 12, 17/F, GRANDTECH CENTRE, 8 ON PING STREET, SHA TIN, NEW TERRITORIES
ERSAL LIMITED|None|ROOM KF15, UNIT A, 1/F, KAM FAI BLDG, 242 APLIU STREET, SHAM SHUI PO, KOWLOON
ETERNAL PROCEEDS LIMITED|恒永利有限公司|SHOP A1, G/F, 473A CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON
EU SE LOI TRADING AS STAR MARKET INDONESIA|歐細萊 營業名稱 富萊印尼店|SHOP 1E, G/F, FUK YIP BUILDING, 12 KIK YEUNG ROAD, YUEN LONG, NEW TERRITORIES
EUROPE TT AND CURRENCY EXCHANGE COMPANY LIMITED|歐祿電匯及外幣找換有限公司|FLAT F, 2/F, MONGKOK BUILDING, 97 MONGKOK ROAD, MONG KOK, KOWLOON
EVER BRILLIANT HOLDINGS LIMITED|恒耀集團有限公司|SHOP B, G/F, JP PLAZA PEARL CITY MANSION, 22-32 PATERSON STREET, CAUSEWAY BAY, HONG KONG
EVER FRIEND INVESTMENTS LIMITED|永友投資有限公司|SHOP G07, G/F, NEW CAPITAL COMPUTER PLAZA, 85-95 UN CHAU STREET, SHAM SHUI PO, KOWLOON
EVER TOPRICH LIMITED|永裕達有限公司|ROOM 1808, 18/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
EVER WEALTH (INTERNATIONAL) GROUP COMPANY LIMITED|嘉迪發(國際)集團有限公司|ROOM C2, 25/F, BLOCK C, ELIZABETH HOUSE, 250-254 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG
EVERBRIGHT DEVELOPMENT (GLOBAL) COMPANY LIMITED|光大發展有限公司|FLAT 1137, 11/F, PLONEER CENTRE, 750 NATHAN ROAD, MONG KOK, KOWLOON
EVERBRIGHT DEVELOPMENT (GLOBAL) COMPANY LIMITED|光大發展有限公司|UNIT 917, 9/F, CHINA MERCHANTS TOWER, SHUN TAK CENTRE, 168-200 CONNAUGHT RD CENTRAL, SHEUNG WAN, HONG KONG
EVERPRO HOLDINGS LIMITED|永尚集團有限公司|ROOM 43A, 21/F, ON HONG COMMERCIAL BUILDING, 145 HENNESSY ROAD, WAN CHAI, HONG KONG
EVERWIN REMITTANCE AND EXCHANGE CO LIMITED|恆信匯兌有限公司|FLAT A, G/F, HIP KWAN COMM BLDG, 55-59 PORTLAND ST, MONG KOK, KOWLOON
EVERY SUCCESS INTERNATIONAL COMPANY LIMITED|百成找換有限公司|ROOM 2609, 26/F, TUEN MUN CENTRAL SQUARE, 22 HOI WING ROAD, TUEN MUN, NEW TERRITORIES
EX ANYTIME LIMITED|金石控股有限公司|ROOM 01, 7/F, UNICORN TRADE CENTRE, 127-131 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
EXCEL HONOUR INTERNATIONAL LIMITED|信誠國際有限公司|PARTITION A, FLAT 32, 8/F, BLOCK B, FOCAL INDUSTRIAL CENTRE, 21 MAN LOK STREET, HUNG HOM, KOWLOON
EXCELLENCE (CHINA) TRADING LIMITED|卓越(中國)貿易有限公司|STAIRCASE G/F, 15-17 CAMERON RD, TSIM SHA TSUI, KOWLOON
EXCELLENCE (CHINA) TRADING LIMITED|卓越(中國)貿易有限公司|STAIRCASE G/F, 30-30A GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON
EXCELLENCE (CHINA) TRADING LIMITED|卓越(中國)貿易有限公司|STAIRCASE M/F, BO FUNG BUILDING, 32 - 34 HAIPHONG ROAD, TSIM SHA TSUI, KOWLOON
EXCELLENCE FULL LIMITED|優全有限公司|FLAT B26, B28, 1/F, KWAI CHUNG CENTRE, 100-102 KWAI HING ROAD, KWAI CHUNG, NEW TERRITORIES
EXCELLENCE FULL LIMITED|優全有限公司|SHOP G49A, G/F, LAI SUN COMMERCIAL CENTRE, 680 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON
EXCHANGE EXPRESS LIMITED|滙通找換有限公司|SHOP B2 SHROFF OFFICE, B2/F, CITYGATE, 20 TAT TUNG ROAD, TUNG CHUNG LANTAU ISLAND, NEW TERRITORIES
EXPRESS MONEY TRANSFER LIMITED|None|FLAT 226-7, 02/F, HANKOW CENTRE, 5-15 HANKOW ROAD, TSIM SHA TSUI, KOWLOON
EXPRESS PADALA (HONG KONG) LIMITED|None|SHOP 231,232,233,234&#38;237, 2/F, WORLDWIDE PLAZA, 19 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
EXPRESS PADALA (HONG KONG) LIMITED|None|SHOP 159, LIK SANG PLAZA, 269 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES
EXPRO LIMITED|極博有限公司|FLAT F, 14/F, MANLEY HOUSE, 86-98 CANTON ROAD, TSIM SHA TSUI, KOWLOON
EXTREMPAY LIMITED|None|WORKSHOP 9, 15/F, TREND CENTRE, 29 CHEUNG LEE STREET, CHAI WAN, HONG KONG
EZEE2PAY (HK) LIMITED|None|UNIT 3, 22/F, BILLION PLAZA, 8 CHEUNG YUE STREET, CHEUNG SHA WAN, KOWLOON
FAITH LOYAL CORPORATION LIMITED|友信行有限公司|G/F, 105 SAN FUNG AVENUE, SHEUNG SHUI, NEW TERRITORIES
FAME BRILLIANT LIMITED|輝譽有限公司|SHOP 1 (PART OF 1B), G/F, BIJOU COURT, 171 PRINCE EDWARD ROAD WEST, MONG KOK, KOWLOON
FAME BRILLIANT LIMITED|輝譽有限公司|FLAT G22B, G/F, EAST OCEAN CENTRE, 98 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON
FAN TIN HAU TRADING AS HONG KONG HENG TONG CO.|范天厚 營業名稱 香港亨通公司|SHOP E, G/F, 13 SAN HONG STREET, SHEUNG SHUI, NEW TERRITORIES
FANG JING HUA TRADING AS HING WAH CHINA AND HK RENMINBI EXCHANGE CO|方靜華 營業名稱 興華人民幣找換公司|SHOP C, G/F, CHAMPION BUILDING, 287-291 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
FANG SI QI IVAN TRADING AS HING WAH CURRENCY EXCHANGE CO|方思淇 營業名稱 興華找換公司|SHOP 8, G/F, 150-158 LOCKHART ROAD, WAN CHAI, HONG KONG
FAR EAST MONEY EXCHANGE LIMITED|遠東找換有限公司|ROOM 401-402, 4/F, MARY BUILDING, 71-77 PEKING ROAD, TSIM SHA TSUI, KOWLOON
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP SD110 &#38; SD109, 1/F, LUEN WO HUI MARKET, GRAND REGENTVILLE, 9 WO MUN STREET, FANLING, NEW TERRITORIES
FAST ACCESS CORPORATION LIMITED|快通有限公司|FLAT 14-15, BLOCK A, TOWN CENTRE FAIRVIEW PARK, YUEN LONG, NEW TERRITORIES
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP 24, 25 &#38; 29, G/F, TSING YI MUNICIPAL SERVICES BUILDING, 38 TSING LUK STREET, TSING YI, NEW TERRITORIES
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP D43, G/F, TAI WAI MARKET, TAI WAI SHA TIN, NEW TERRITORIES
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP S7-S9, G/F, SHATIN MARKET, 20 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP S60B, G/F, WET MARKET SUNSHINE CITY, MA ON SHAN, NEW TERRITORIES
FAST ACCESS CORPORATION LIMITED|快通有限公司|FLAT 209, 2/F, CAUSEWAY BAY CENTRE, 15-23 SUGAR STREET, CAUSEWAY BAY, HONG KONG
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP MN104, FA YUEN STREET MARKET, MUNICIPAL SERVICES BLDG, FA YUEN STREET, MONG KOK, KOWLOON
FAST ACCESS CORPORATION LIMITED|快通有限公司|MARKET STALL W417, G/F, COMMERCIAL CENTRE 1(AREA 2) FORMING PART OF LOK FU PLAZA, LOK FU ESTATE, 198 JUNCTION ROAD, LOK FU, KOWLOON
FAST ACCESS CORPORATION LIMITED|快通有限公司|SHOP IMN261, KOWLOON CITY MARKET, MUNICIPAL SERVICES BLDG, KOWLOON CITY, KOWLOON
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|SHOP 11, G/F, HENNESSY APARTMENTS, 1 LEE GARDEN ROAD, CAUSEWAY BAY, HONG KONG
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|SHOP B1, G/F, SAM YUEN MANSION, 21,23,27,29 FLEMING ROAD, WAN CHAI, HONG KONG
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|SHOP B, G/F, 2 TUNG SING ROAD, ABERDEEN, HONG KONG
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|FACTORY UNIT 1C, G/F, KOWLOON BAY INDUSTRIAL CENTRE, 15 WANG HOI ROAD, KOWLOON BAY, KOWLOON
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|G/F, 78A TAI WAI ROAD, TAI WAI SHA TIN, NEW TERRITORIES
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|SHOP A, G/F, KINGSFIELD MANSION, 457 AND 459 KING&#39;S ROAD, NORTH POINT, HONG KONG
FINANCIAL INVESTMENT (HK) CO., LIMITED|財源投資(香港)有限公司|SHOP A, G/F, CHEUNG LOK BUILDING, 39-41 PO KONG VILLAGE ROAD, WONG TAI SIN, KOWLOON
FINANCIAL PAYMENT HOUSE LIMITED|None|ROOM 507, 5/F, DOMINION CENTRE, 43-59 QUEEN&#39;S ROAD EAST, WAN CHAI, HONG KONG
FINE TEC TRADING COMPANY|精科貿易公司|1/F, 22 MA WAN MAIN STREET VILLAGE EAST, MA WAN, NEW TERRITORIES
FINEX. LIMITED|富誠匯款有限公司|SHOP H, G/F, PEARL ORIENTAL TOWER, 225 NATHAN ROAD, JORDAN, KOWLOON
FINLINK TECHNOLOGY LIMITED|飛聯科技發展有限公司|ROOM A6, 1/F, HOUSE OF CORONA, 50 HUNG TO ROAD, KWUN TONG, KOWLOON
FINSERVICES (HONG KONG) LIMITED|金融服務（香港）有限公司|UNIT B26, 7/F, SHUI KI INDUSTRIAL BUILDING, 18 WONG CHUK HANG ROAD, ABERDEEN, HONG KONG
FIRST BUSINESS TRANSACTIONS LIMITED|None|UNIT 1705-1706, 17/F, 69 JERVOIS STREET, SHEUNG WAN, HONG KONG
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 42, G/F, MIRADOR MANSION ARCADE, 54-64 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 22, 2/F, CHINA HONG KONG CITY, TSIM SHA TSUI, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP HUH E7, MTR HUNG HOM STATION, HUNG HOM, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP HOK80, MTR  HONG KONG STATION, CENTRAL, HONG KONG
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP NO. 35, UNPAID CONCOURSE AT MTR SHATIN STATION, SHA TIN, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP L3-8, PAID CONCOURSE, MTR LOK MA CHAU STATION, SHA TAU KOK, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP L1-11, PAID CONCOURSE, MTR LOK MA CHAU STATION, SHA TAU KOK, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 8, PAID CONCOURSE, MTR WEST RAIL TIN SHUI WAI STATION, YUEN LONG, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 10, 2/F, ARRIVAL CONCOURSE, MTR LO WU STATION, SHEUNG SHUI, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP K7, ARRIVAL CONCOURSE, MTR LO WU STATION, SHEUNG SHUI, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 104, G/F, DEPARTURE PAID CONCOURSE, MTR LO WU STATION, SHEUNG SHUI, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 7, PAID CONCOURSE, MTR SHEUNG SHUI STATION, SHEUNG SHUI, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 11, UNPAID CONCOURSE, MTR FANLING STATION, FANLING, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 5, LEVEL 3, CHINA HONG KONG CITY, INSIDE RESTRICTED AREA, TSIM SHA TSUI, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP KOW52, IN-TOWN CHECK-IN CONCOURSE, MTR KOWLOON STATION, TSIM SHA TSUI, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP KOW89, MTR KOWLOON STATION, TSIM SHA TSUI, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 5, MTR EAST TSIM SHA TSUI STATION, TSIM SHA TSUI, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP MKK10, MTR MONGKOK EAST STATION, MONG KOK, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|ROOM 205, UNPAID CONCOURSE, MTR KOWLOON TONG STATION, KOWLOON TONG, KOWLOON
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 39, PAID CONCOURSE, MTR TAI WAI STATION, TAI WAI SHA TIN, NEW TERRITORIES
FIRST INTERNATIONAL RESOURCES LIMITED|第一國際資源有限公司|SHOP 3, UNPAID CONCOURSE, MTR TAI PO MARKET STATION, TAI PO, NEW TERRITORIES
FIRST SYSTEM (CHINA) TRADING LIMITED|中匯誠貿易有限公司|G/F, 96 MA TAU WAI ROAD, HUNG HOM, KOWLOON
FIRST SYSTEM (CHINA) TRADING LIMITED|中匯誠貿易有限公司|WORKSHOP 4B &#38; 4C, G/F, KINGSFORD INDUSTRIAL CENTRE, 13 WANG HOI ROAD, KOWLOON BAY, KOWLOON
FLASH PARTNERS LIMITED|None|3/F, THREE PACIFIC PLACE, 1 QUEEN&#39;S ROAD EAST, ADMIRALTY, HONG KONG
FOND LIMITED TRADING AS FOND EXCHANGE|福安環球有限公司 營業名稱 福安找換|SHOP 36, 3/F, SHATIN PLAZA, SHA TIN, NEW TERRITORIES
FONDA INTERNATIONAL INVESTMENT LIMITED|美林創建國際投資有限公司|FLAT L70B, LG/F, PENINSULA CENTRE, 67 MODY ROAD, TSIM SHA TSUI, KOWLOON
FOREVER CURRENCY EXCHANGE LIMITED|永信外幣找換有限公司|FLAT 01, 13/F, BEAUTIFUL GROUP TOWER, 77 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG
FOREVER MORE COMPANY|永新公司|FLAT B1-C, LG/F, VALIANT INDUSTRIAL CENTRE, 2-12 AU PUI WAN STREET, SHA TIN, NEW TERRITORIES
FOREVER MORE COMPANY|永新公司|FLAT 2B, G/F, CHEUNG TAT CENTRE, 25 LEE CHUNG STREET, CHAI WAN, HONG KONG
FOREVERLOVE JEWELLERY &#38; WATCH LIMITED|王子珠寶鐘錶有限公司|FLAT B5, 5/F, BLOCK 1, CAMELPAINT BUILDING, 62 HOI YUEN ROAD, KWUN TONG, KOWLOON
FORMAX PAYMENT TECHNOLOGY LIMITED|None|ROOM 816-817, 8/F, CYBERPORT 1, 100 CYBERPORT ROAD, POK FU LAM, HONG KONG
FORTUNE HK MONEY EXCHANGE LIMITED|幸匯找換有限公司|SHOP 3043 &#38; 3045, 3/F, DIAMOND SQUARE SHUN TAK CENTRE, 168-200 CONNAUGHT ROAD CENTRAL, SHEUNG WAN, HONG KONG
FORTUNE LUCK FINANCE COMPANY LIMITED|大運財務有限公司|ROOM 1602, 16/F, LUCKY CENTRE, 165-171 WAN CHAI ROAD, WAN CHAI, HONG KONG
FOUR SEAS BROTHERS LIMITED|四海立眾有限公司|FLAT 23, 5/F, CAREER AND KENSON IND MANSION, 58 HUNG TO ROAD, KWUN TONG, KOWLOON
FRIEDMANN PACIFIC ADVISORY SERVICE LIMITED|富泰金融咨詢服務有限公司|FLAT 02B, 37/F, FAR EAST FINANCE CENTRE, 16 HARCOURT ROAD, ADMIRALTY, HONG KONG
FRIENDLY UNION SERVICES LIMITED|友邦服務有限公司|ROOM 1424, 14/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
FU CHUEN SAU TRADING AS GOOD LUCK REMINBI EXCHANGE|符傳壽 營業名稱 好運人民幣找換店|G/F, 18 YIM PO FONG ST, MONG KOK, KOWLOON
FU KING LUN AARON TRADING AS FIESTA TIME|傅景麟 營業名稱 菲亞時光|SHOP 2, G/F, KAM FU BUILDING, 6 ON FU ROAD, TAI PO, NEW TERRITORIES
FU WENHUA TRADING AS TAT TUNG MONEY EXCHANGE CO.|付文化 營業名稱 達通找換店|SHOP 18, G/F, KWUN TONG PLAZA, 68 HOI YUEN ROAD, KWUN TONG, KOWLOON
FU YUK WAN TRADING AS HARVEST MONEY EXCHANGE SHOP|傅煜雲 營業名稱 盈聚找換店|G/F, 44 SAN HONG STREET, SHEUNG SHUI, NEW TERRITORIES
FULL BEST INCORPORATION LIMITED|好灃有限公司|FLAT 81A2, G/F, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
FUN FUN CHANGE CO., LIMITED|換得爽有限公司|FLAT A204, 10/F, TUNG NAM FACTORY BUILDING, 40 MA TAU KOK ROAD, TO KWA WAN, KOWLOON
FUNG CHI KIN TRADING AS STALL 28|馮志堅|STALL 28, G/F, TSUEN WAN MARKET, CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES
FUNG DING YUN GROUP LIMITED|豐鼎原集團有限公司|ROOM 2302, 23/F, NEW WORLD TOWER, 18 QUEEN&#39;S ROAD CENTRAL, CENTRAL, HONG KONG
FUNG FU KUEN TRADING AS TOKO JOKYA CHEUNG CHAU|馮富權 營業名稱 長洲東南亞食品店|108 HING LUNG MAIN ST, CHEUNG CHAU, NEW TERRITORIES
